"Double 
Checked?",survey_date,spawn_start_date,spawn_end_date,region,side,map#,point_id,location,weather,time_start,time_end,tide_time_start ,tide_time_end,tide_start,tide_end,method,water_conditions,max_vert_visibility_m,sea_conditions,length_m,average_width_m,grass_layers,grass_%substrate,RW_layers,RW_%substrate,kelp_layers,kelp_%substrate,BA_layers,BA_%substrate,LR_layers,LR_%substrate,SR_layers,SR_%substrate,RK_layers,RK_%substrate,O,O_%substrate,Other substrate details ,estimated%_of_spawn_area_bare,notes,Source
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake2,W7,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,100,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.15,"all spawn observed was surveyed
light bird predation",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake2,W8,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,390,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed
light bird predation",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake2,W9,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,75,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed
light bird predation",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake2,W10,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,420,2,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed
light bird predation",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake3,W11,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,3341,1,,,0.25,0.95,,,,,,,,,1,0.05,,,,0.3,"all spawn observed was surveyed
light bird predation
W11 large area on map Wake2 and Wake3",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake4,W12,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,30,4,,,2,0.8,,,,,,,,,1,0.2,,,,0.1,"all spawn observed was surveyed
no bird predation",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake4,W13,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,1905,2,,,0.25,0.95,,,,,,,,,1,0.05,,,,0.3,"all spawn observed was surveyed
no bird predation",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake4,W14,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,50,3,,,2.5,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed
no bird predation",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake5,W15,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,1000,1,,,0.5,0.9,,,,,,,,,1,0.1,,,,0.2,"all spawn observed was surveyed
no bird predation",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake5,W16,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,420,1,,,0.5,0.9,,,1,0.05,,,,,1,0.05,,,,0.25,"all spawn observed was surveyed
no bird predation",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake5,W17,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,100,3,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.25,"all spawn observed was surveyed
no bird predation",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake5,W18,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,30,2,,,1,0.95,,,,,,,,,1,0.05,,,,0.1,"all spawn observed was surveyed
no bird predation",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake5,W19,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,50,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.1,"all spawn observed was surveyed
no bird predation",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake5,W20,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,165,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed
no bird predation",
TRUE,3/16/2004,3/14/2004,,Wakeman Sound,,Wake5,W21,,overcast,12:00,18:00,16:20,,4.1,,"walk, boat, viewer, rake",milty,2,choppy,100,1,,,0.5,1,,,,,,,,,,,,,,0.15,"all spawn observed was surveyed
no bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K1,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,150,4,,,3,0.8,,,,,,,,,2,0.2,,,,0.2,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K2,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,305,2,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K3,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,20,2,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.1,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K4,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,60,2,,,1,0.9,,,,,,,,,1,0.1,,,,0.15,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K5,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,160,2,,,2,0.9,,,,,,,,,2,0.1,,,,0.1,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K6,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,100,4,,,3,0.9,,,,,,,,,2,0.1,,,,0.1,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K7,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,136,4,,,3,0.8,,,,,,,,,2,0.2,,,,0.1,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K8,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,243,45,,,3.5,0.9,,,,,,,,,2,0.1,,,,0.05,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K9,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,150,2,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.15,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/30/2004,3/29/2004,,Kingcome Inlet,,1,K10,,overcast,11:00,17:00,15:27,,6,,"walk, boat, viewer, rake",milty,2,calm,127,1,,,0.5,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed
heavy bird predation",
TRUE,4/1/2004,3/31/2004,4/1/2004,Adeane Point,,A1,A1,,sunny,16:45,17:30,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,83,4,,,2.5,0.9,,,1,0.05,,,,,1,0.05,,,,0.1,"all spawn observed was surveyed
light bird predation ",
TRUE,4/1/2004,3/31/2004,4/1/2004,Adeane Point,,A1,A2,,sunny,16:45,17:30,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,293,3,,,2,0.8,,,,,,,,,1,0.2,,,,0.15,"all spawn observed was surveyed
light bird predation ",
TRUE,4/1/2004,3/31/2004,4/1/2004,Adeane Point,,A1,A3,,sunny,16:45,17:30,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,50,4,,,2,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed
light bird predation ",
TRUE,4/1/2004,3/31/2004,4/1/2004,Adeane Point,,A1,A4,,sunny,16:45,17:30,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,30,3,,,3,0.9,,,,,,,,,2,0.1,,,,0.1,"all spawn observed was surveyed
light bird predation ",
TRUE,4/1/2004,3/31/2004,4/1/2004,Adeane Point,,A1,A5,,sunny,16:45,17:30,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,60,3,,,2,0.8,,,,,,,,,1,0.2,,,,0.15,"all spawn observed was surveyed
light bird predation ",
TRUE,4/1/2004,3/31/2004,4/1/2004,Adeane Point,,A1,A6,,sunny,16:45,17:30,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,121,2,,,1,0.9,,,,,,,,,1,0.1,,,,0.2,"all spawn observed was surveyed
light bird predation ",
TRUE,4/1/2004,3/31/2004,4/1/2004,Adeane Point,,A1,A7,,sunny,16:45,17:30,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,90,3,,,2,0.95,,,,,,,,,1,0.05,,,,0.15,"all spawn observed was surveyed
light bird predation ",
TRUE,4/1/2004,4/1/2004,,Knight Inlet,,G1,G1,Glendale Cove,sunny,17:30,18:15,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,45,2,,,1,0.9,,,,,,,,,1,0.1,,,,0.2,"all spawn was surveyed
heavy bird predation 
we saw the spawn in progress on morning of April 1 on the way up the Inlet. surveyed it just before dark on the way down that night",
TRUE,4/1/2004,4/1/2004,,Knight Inlet,,G1,G2,Glendale Cove,sunny,17:30,18:15,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,60,3,,,3,0.8,,,,,,,,,2,0.2,,,,0.15,"all spawn was surveyed
heavy bird predation 
we saw the spawn in progress on morning of April 1 on the way up the Inlet. surveyed it just before dark on the way down that night",
TRUE,4/1/2004,4/1/2004,,Knight Inlet,,G1,G3,Glendale Cove,sunny,17:30,18:15,17:07,,4.1,,"walk, boat, viewer, rake",milty,1,calm,20,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.1,"all spawn was surveyed
heavy bird predation 
we saw the spawn in progress on morning of April 1 on the way up the Inlet. surveyed it just before dark on the way down that night",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,1,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,60,3,,,3,0.8,,,,,,,,,2,0.2,,,,0.2,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,2,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,60,2,,,2,0.9,,,1,0.05,,,,,1,0.05,,,,0.1,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,3,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,80,1,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.1,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,4,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,25,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.05,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,5,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,25,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.05,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,6,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,10,1,,,2,0.95,,,,,,,,,1,0.05,,,,0.05,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,7,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,45,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.1,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,8,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,132,10,,,,,1.5,1,,,,,,,,,,,,0.25,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,9,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,30,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.1,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,10,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,95,1,,,2.5,0.85,,,,,,,,,1,0.15,,,,0.05,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,11,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,30,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.05,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,12,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,39,12,,,5,0.8,,,2,0.1,,,,,2,0.1,,,,0.05,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,13,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,859,2,,,2,0.8,,,1,0.1,,,,,1,0.1,,,,0.2,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,14,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,45,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.2,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,15,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,200,1,,,2,0.7,,,1,0.1,,,,,1,0.2,,,,0.1,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,16,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,147,4,,,3,0.8,,,1,0.1,,,,,2,0.1,,,,0.05,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/30/2004,,Tribune Channel,,TB1,17,Brown Pt to Loaf Pt,sunny,16:30,18:30,17:42,,3.7,,"walk, boat, viewer, rake",clear,3,calm,250,1,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.15,"spawn date: March 30, 2004 to April 1, 2004
all spawn observed was surveyed
light to medium spawn
bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T1,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,50,2,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T2,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,100,1,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.15,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T3,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,130,1,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.1,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T4,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,100,4,,,4,0.8,,,,,,,,,2,0.2,,,,0.05,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T5,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,1037,2,,,2.5,0.9,,,,,,,,,1,0.1,,,,0.3,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T6,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,40,1,,,2,0.9,,,,,,,,,1,0.1,,,,0.1,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T7,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,121,1,,,2,0.8,,,,,,,,,1,0.2,,,,0.1,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T8,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,90,1,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.1,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T9,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,525,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.2,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T10,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,60,20,,,,,1.5,1,,,,,,,,,,,,0.2,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T11,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,100,1,,,1,0.9,,,,,,,,,1,0.1,,,,0.2,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation
T11 ws 3 spot spawns that equal the shown values in total",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T12,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,245,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.3,"spawn date: March 29, 2004 to April 1, 2004
all spawn observed was surveyed
heavy bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T13,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,38,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.15,"spawn date: March 31, 2004 to April 1, 2004
all spawn observed was surveyed
light bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T14,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,30,6,,,2,0.85,,,1,0.05,,,,,1,0.1,,,,0.1,"spawn date: March 31, 2004 to April 1, 2004
all spawn observed was surveyed
light bird predation",
TRUE,4/2/2004,3/29/2004,,Thompson Sound,,1,T15,,sunny,14:30,16:30,18:17,,4.3,,"walk, boat, viewer, rake",clear,3,calm,125,2,,,2,0.8,,,,,,,,,1,0.2,,,,0.2,"spawn date: March 31, 2004 to April 1, 2004
all spawn observed was surveyed
light bird predation",
TRUE,4/3/2004,4/1/2004,,Kingcome Inlet,,1,1,Mackenzie Cove,sunny,15:30,16:00,18:15,,3.5,,"walk, boat, viewer, rake",milty,2,calm,268,1,,,0.25,0.95,,,,,,,,,1,0.05,,,,0.3,"spawn date: April 1, 2004 to April 2, 2004
all spawn observed was surveyed
heavy bird predation
still fish in the area just off shore",
TRUE,4/3/2004,4/1/2004,,Kingcome Inlet,,1,2,Mackenzie Cove,sunny,15:30,16:00,18:15,,3.5,,"walk, boat, viewer, rake",milty,2,calm,308,2,,,0.5,0.9,,,,,,,,,1,0.1,,,,0.2,"spawn date: April 1, 2004 to April 2, 2004
all spawn observed was surveyed
heavy bird predation
still fish in the area just off shore",
TRUE,4/3/2004,4/1/2004,4/2/2004,Reid Bay,,1,,,sunny,15:00,15:30,18:15,,3.5,,"walk, boat, viewer, rake",milty,2,calm,312,3,,,1.5,0.8,,,,,,,,,1,0.2,,,,0.3,"all spawn observed was surveyed
light bird predation",
TRUE,4/5/2004,4/3/2004,4/4/2004,Baronet Pass,,1,BP1,,sunny,9:00,10:45,8:17,,2.9,,"walk, boat, viewer, rake",clear,3,calm,50,10,,,,,1,1,,,,,,,,,,,,0.1,"all spawn observed was surveyed
just a few birds in the area",
TRUE,4/5/2004,4/3/2004,4/4/2004,Baronet Pass,,1,BP2,,sunny,9:00,10:45,8:17,,2.9,,"walk, boat, viewer, rake",clear,3,calm,103,2,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.25,"all spawn observed was surveyed
just a few birds in the area",
TRUE,4/5/2004,4/3/2004,4/4/2004,Baronet Pass,,1,BP3,,sunny,9:00,10:45,8:17,,2.9,,"walk, boat, viewer, rake",clear,3,calm,80,2,,,1,0.9,,,,,,,,,1,0.1,,,,0.2,"all spawn observed was surveyed
just a few birds in the area",
TRUE,4/5/2004,4/3/2004,4/4/2004,Baronet Pass,,1,BP4,,sunny,9:00,10:45,8:17,,2.9,,"walk, boat, viewer, rake",clear,3,calm,10,1,,,2,0.8,,,,,,,,,2,0.2,,,,0.1,"all spawn observed was surveyed
just a few birds in the area",
TRUE,4/5/2004,4/3/2004,4/4/2004,Baronet Pass,,1,BP5,,sunny,9:00,10:45,8:17,,2.9,,"walk, boat, viewer, rake",clear,3,calm,30,10,,,,,1,1,,,,,,,,,,,,0.3,"all spawn observed was surveyed
just a few birds in the area",
TRUE,4/15/2004,4/8/2004,4/10/2004,Boughey Bay,,1,B1,,sunny,5:32,17:57,,,6.8,3.9,"walk, boat, viewer, rake",clear,4,calm,120,4,,,1,0.9,,,,,,,,,1,0.1,,,,0.15,"all spawn observed was surveyed
only a few birds in the area at time of survey
note: layers of eggs 0 = sand",
TRUE,4/15/2004,4/8/2004,4/10/2004,Boughey Bay,,1,B2,,sunny,5:32,17:57,,,6.8,3.9,"walk, boat, viewer, rake",clear,4,calm,60,15,,,1,0.8,,,,,,,,,1,0.1,1,0.1,,0.25,"all spawn observed was surveyed
only a few birds in the area at time of survey
note: layers of eggs 0 = sand",
TRUE,4/15/2004,4/8/2004,4/10/2004,Boughey Bay,,1,B3,,sunny,5:32,17:57,,,6.8,3.9,"walk, boat, viewer, rake",clear,4,calm,54,5,,,1,0.5,,,,,,,,,,,1,0.5,,0.25,"all spawn observed was surveyed
only a few birds in the area at time of survey
note: layers of eggs 0 = sand",
TRUE,3/5/2005,2/26/2005,,Wakeman Sound,,"one, 01-05",1,,overcast,12:55,,,,4.9,,boat,clear,2,calm,173,3,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.15,"all spawn observed was surveyed, heavy bird predation",
TRUE,3/5/2005,2/26/2005,,Wakeman Sound,,"one, 01-05",2,,overcast,12:55,,,,4.9,,boat,clear,2,calm,60,2,,,2,0.9,,,,,,,,,1,0.05,,,,0.25,heavy bird predations,
TRUE,3/5/2005,2/26/2005,,Wakeman Sound,,"one, 01-05",3,,overcast,12:55,,,,4.9,,boat,clear,2,calm,34,2,,,0.05,1,,,,,,,,,,,,,,0.3,heavy bird predation,
TRUE,3/5/2005,3/2/2005,,Wakeman Sound,,"one, 01-05",4,,overcast,12:55,,,,4.9,,boat,clear,2,calm,175,3,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.15,heavy bird predation ,
TRUE,3/5/2005,3/2/2005,,Wakeman Sound,,"one, 01-05",5,,overcast,12:55,,,,4.9,,boat,clear,2,calm,,,,,,,,,,,,,,,,,,,,,,
TRUE,3/6/2005,2/26/2005,2/28/2005,Knight Inlet ,,01-05,G,,sunny,13:00,16:00,16:47,,,3,"boat, viewer, rake, other (hidchain)",other (glacial),0.5,calm,2095,2,,,0.25,1,,,,,,,,,,,,,,0.25,"all spawn observed was surveyed, no birds ",
TRUE,3/6/2005,2/26/2005,2/28/2005,Knight Inlet ,,01-05,H,,sunny,13:00,16:00,16:47,,,3,"boat, viewer, rake, other (hidchain)",other (glacial),0.5,calm,125,10,,,3.5,0.8,,,,,,,,,2,0.2,,,,0.1,"all spawn observed was surveyed, no birds ",
TRUE,3/6/2005,2/26/2005,2/28/2005,Knight Inlet ,,01-05,I,,sunny,13:00,16:00,16:47,,,3,"boat, viewer, rake, other (hidchain)",other (glacial),0.5,calm,1302,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.3,"all spawn observed was surveyed, no birds ",
TRUE,3/6/2005,3/4/2005,3/5/2005,Knight Inlet ,,01-05,A,,overcast,14:00,18:00,15:31,,3.9,,"walk, boat, viewer, rake, other (hidchain)",other (glacial),0.5,calm,546,20,1,0.2,2.5,0.7,,,,,,,,,1,0.2,,,,0.15,"was some small areas that could have been spawned for the second time but were very lite and small (overlap on F+G), heavy bird predation",
TRUE,3/6/2005,3/4/2005,3/5/2005,Knight Inlet ,,01-05,B,,overcast,14:00,18:00,15:31,,3.9,,"walk, boat, viewer, rake, other (hidchain)",other (glacial),0.5,calm,411,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,"was some small areas that could have been spawned for the second time but were very lite and small (overlap on F+G), heavy bird predation",
TRUE,3/6/2005,3/4/2005,3/5/2005,Knight Inlet ,,01-05,C,,overcast,14:00,18:00,15:31,,3.9,,"walk, boat, viewer, rake, other (hidchain)",other (glacial),0.5,calm,670,1,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.3,"was some small areas that could have been spawned for the second time but were very lite and small (overlap on F+G), heavy bird predation",
TRUE,3/6/2005,3/4/2005,3/5/2005,Knight Inlet ,,01-05,D,,overcast,14:00,18:00,15:31,,3.9,,"walk, boat, viewer, rake, other (hidchain)",other (glacial),0.5,calm,300,5,,,4,0.9,,,,,,,,,2,0.1,,,,0.1,"was some small areas that could have been spawned for the second time but were very lite and small (overlap on F+G), heavy bird predation",
